Date,download
2012-12-30,1.78
2012-12-31,8.4
2013-01-01,3.327
2013-01-02,3.6860000000000004
2013-01-03,8.8
2013-01-04,3.267
2013-01-05,6.928
2013-01-06,3.303
2013-01-07,3.7960000000000003
2013-01-08,4.62
2013-01-09,26.543000000000003
2013-01-10,3.457
2013-01-11,5.439
2013-01-12,4.885
2013-01-13,4.4
2013-01-14,4.177
2013-01-15,7.08
2013-01-16,7.399
2013-01-17,7.324
2013-01-18,7.577999999999999
2013-01-19,3.477
2013-01-20,4.862
2013-01-21,5.355
2013-01-22,4.852
2013-01-23,7.395
2013-01-24,1.49
2013-01-25,0.998
2013-01-26,2.2969999999999997
2013-01-27,6.587999999999999
2013-01-28,3.366
2013-01-29,2.464
2013-01-30,7.3870000000000005
2013-01-31,6.787000000000001
2013-02-01,2.735
2013-02-02,5.529
2013-02-03,5.237
2013-02-04,7.263999999999999
2013-02-05,5.747000000000001
2013-02-06,7.013999999999999
2013-02-07,6.459
2013-02-08,6.273
2013-02-09,2.8789999999999996
2013-02-10,1.9380000000000002
2013-02-11,3.927
2013-02-12,7.455
2013-02-13,5.765
2013-02-14,3.9539999999999997
2013-02-15,6.061
2013-02-16,6.103
2013-02-17,4.226
2013-02-18,7.132000000000001
2013-02-19,9.457
2013-02-20,2.0669999999999997
2013-02-21,3.0439999999999996
2013-02-22,4.401
2013-02-23,8.829
2013-02-24,3.9619999999999997
2013-02-25,6.6739999999999995
2013-02-26,5.406000000000001
2013-02-27,7.494
2013-02-28,4.085
2013-03-01,2.208
2013-03-02,6.392
2013-03-03,2.533
2013-03-04,4.97
2013-03-05,2.9160000000000004
2013-03-06,6.916
2013-03-07,5.421
2013-03-08,4.9110000000000005
2013-03-09,7.955
2013-03-10,8.461
2013-03-11,5.66
2013-03-12,7.641
2013-03-13,6.539
2013-03-14,7.01
2013-03-15,3.825
2013-03-16,2.9360000000000004
2013-03-17,3.365
2013-03-18,4.8260000000000005
2013-03-19,10.602
2013-03-20,3.8480000000000003
2013-03-21,3.1210000000000004
2013-03-22,2.126
2013-03-23,1.13
2013-03-24,7.528
2013-03-25,4.477
2013-03-26,2.9619999999999997
2013-03-27,2.655
2013-03-28,4.798
2013-03-29,6.693
2013-03-30,6.274
2013-03-31,4.056
2013-04-01,7.608
2013-04-02,3.9930000000000003
2013-04-03,4.0489999999999995
2013-04-04,5.731
2013-04-05,1.6769999999999998
2013-04-06,5.422999999999999
2013-04-07,3.636
2013-04-09,6.0489999999999995
2013-04-10,2.891
2013-04-11,1.68
2013-04-12,4.513
2013-04-13,6.131
2013-04-14,2.826
2013-04-15,2.338
2013-04-16,3.465
2013-04-17,8.837
2013-04-18,5.4910000000000005
2013-04-19,7.093
2013-04-20,3.44
2013-04-21,2.209
2013-04-22,6.777
2013-04-23,5.716
2013-04-24,4.883
2013-04-25,4.49
2013-04-26,4.901
2013-04-27,8.066
2013-04-28,5.814
2013-04-29,4.7669999999999995
2013-04-30,4.303
2013-05-01,8.03
2013-05-02,11.088
2013-05-03,5.875
2013-05-04,2.898
2013-05-05,3.386
2013-05-06,4.386
2013-05-07,5.935
2013-05-08,2.883
2013-05-09,1.162
2013-05-10,7.843
2013-05-11,6.176
2013-05-12,5.221
2013-05-13,4.461
2013-05-14,4.262
2013-05-15,5.023
2013-05-16,5.58
2013-05-17,6.854
2013-05-18,10.549000000000001
2013-05-19,2.9160000000000004
2013-05-20,6.9239999999999995
2013-05-21,3.745
2013-05-22,8.622
2013-05-23,3.342
2013-05-24,2.206
2013-05-25,7.555
2013-05-26,3.7430000000000003
2013-05-27,3.451
2013-05-28,5.5729999999999995
2013-05-29,6.912999999999999
2013-05-30,3.201
2013-05-31,5.064
2013-06-01,4.711
2013-06-02,2.023
2013-06-03,6.88
2013-06-04,2.069
2013-06-05,4.981
2013-06-06,3.9219999999999997
2013-06-07,3.792
2013-06-08,4.516
2013-06-09,3.549
2013-06-10,5.478
2013-06-11,2.513
2013-06-12,6.511
2013-06-13,3.635
2013-06-14,5.917999999999999
2013-06-15,5.933
2013-06-16,5.486000000000001
2013-06-17,8.027000000000001
2013-06-18,2.971
2013-06-19,2.6910000000000003
2013-06-20,5.257999999999999
2013-06-21,6.434
2013-06-22,6.943
2013-06-23,6.295
2013-06-24,6.29
2013-06-25,3.5210000000000004
2013-06-26,3.305
2013-06-27,8.057
2013-06-28,7.001
2013-06-29,4.032
2013-06-30,6.245
2013-07-01,3.4330000000000003
2013-07-02,5.193
2013-07-03,6.275
2013-07-04,5.337000000000001
2013-07-05,4.578
2013-07-06,7.531000000000001
2013-07-07,2.338
2013-07-08,2.798
2013-07-09,7.8420000000000005
2013-07-10,11.460999999999999
2013-07-11,2.9410000000000003
2013-07-12,3.9810000000000003
2013-07-13,6.3
2013-07-14,5.934
2013-07-15,8.109
2013-07-16,8.674
2013-07-17,2.1830000000000003
2013-07-18,2.283
2013-07-19,9.541
2013-07-20,6.778
2013-07-21,4.4639999999999995
2013-07-22,4.038
2013-07-23,7.527
2013-07-24,7.5360000000000005
2013-07-25,2.945
2013-07-26,4.613
2013-07-27,7.481
2013-07-28,2.141
2013-07-29,1.899
2013-07-30,8.552999999999999
2013-07-31,10.614
2013-08-01,1.9240000000000002
2013-08-02,3.782
2013-08-03,6.837999999999999
2013-08-04,9.283999999999999
2013-08-05,4.18
2013-08-06,3.194
2013-08-07,3.512
2013-08-08,8.124
2013-08-09,3.803
2013-08-10,8.647
2013-08-11,8.523
2013-08-12,2.235
2013-08-13,5.662000000000001
2013-08-14,5.35
2013-08-15,5.67
2013-08-16,5.079
2013-08-17,6.797000000000001
2013-08-18,2.198
2013-08-19,2.7880000000000003
2013-08-20,4.906000000000001
2013-08-21,6.162999999999999
2013-08-22,5.97
2013-08-23,4.64
2013-08-24,5.292000000000001
2013-08-25,7.978
2013-08-26,4.066
2013-08-27,5.747000000000001
2013-08-28,2.419
2013-08-29,3.588
2013-08-30,11.880999999999998
2013-08-31,2.764
2013-09-01,3.281
2013-09-02,8.568
2013-09-03,5.56
2013-09-04,2.717
2013-09-05,3.529
2013-09-06,7.999
2013-09-07,12.526
2013-09-08,3.14
2013-09-09,13.302
2013-09-10,3.637
2013-09-11,3.2030000000000003
2013-09-12,2.472
2013-09-13,2.6189999999999998
2013-09-14,7.807
2013-09-15,9.447000000000001
2013-09-16,2.338
2013-09-17,3.986
2013-09-18,3.7960000000000003
2013-09-19,2.6189999999999998
2013-09-20,2.873
2013-09-21,6.726
2013-09-22,5.943
2013-09-23,3.3539999999999996
2013-09-24,13.345
2013-09-25,2.6719999999999997
2013-09-26,4.58
2013-09-27,2.5610000000000004
2013-09-28,5.235
2013-09-29,5.672999999999999
2013-09-30,3.907
2013-10-01,3.219
2013-10-02,5.311
2013-10-03,0.46
2013-10-04,35.141999999999996
2013-10-05,3.995
2013-10-06,1.6840000000000002
2013-10-07,6.553
2013-10-08,1.4280000000000002
2013-10-09,7.367999999999999
2013-10-10,9.218
2013-10-11,9.637
2013-10-12,3.7880000000000003
2013-10-13,2.693
2013-10-14,1.651
2013-10-15,8.021
2013-10-16,8.335
2013-10-17,1.9269999999999998
2013-10-18,3.4619999999999997
2013-10-19,2.681
2013-10-20,4.631
2013-10-21,3.242
2013-10-22,7.183
2013-10-23,2.968
2013-10-24,2.0869999999999997
2013-10-25,4.398
2013-10-26,6.659
2013-10-27,3.0869999999999997
2013-10-28,3.718
2013-10-29,5.563
2013-10-30,4.632
2013-10-31,8.16
2013-11-01,7.559
2013-11-02,5.784
2013-11-03,4.519
2013-11-04,6.438
2013-11-05,5.376
2013-11-06,4.349
2013-11-07,3.2739999999999996
2013-11-08,6.553999999999999
2013-11-09,12.01
2013-11-10,5.587000000000001
2013-11-11,5.985
2013-11-12,4.898
2013-11-13,3.87
2013-11-14,6.934
2013-11-15,7.715
2013-11-16,6.05
2013-11-17,2.226
2013-11-18,13.559000000000001
2013-11-19,3.83
2013-11-20,5.35
2013-11-21,3.148
2013-11-22,4.777
2013-11-23,1.284
2013-11-24,3.0989999999999998
2013-11-25,4.4430000000000005
2013-11-26,3.5
2013-11-27,5.9239999999999995
2013-11-28,5.113
2013-11-29,3.1069999999999998
2013-11-30,5.945
2013-12-01,2.1519999999999997
2013-12-02,6.772
2013-12-03,10.057
2013-12-04,3.2539999999999996
2013-12-05,2.897
2013-12-06,4.069
2013-12-07,2.17
2013-12-08,1.146
2013-12-09,4.045
2013-12-10,6.806
2013-12-11,1.2109999999999999
2013-12-12,1.849
2013-12-13,5.957999999999999
2013-12-14,3.015
2013-12-15,4.187
2013-12-16,1.824
2013-12-17,3.1660000000000004
2013-12-18,5.36
2013-12-19,2.026
2013-12-20,1.095
2013-12-21,3.305
2013-12-22,5.712000000000001
2013-12-23,2.6430000000000002
2013-12-24,3.011
2013-12-25,3.339
2013-12-26,8.879
2013-12-27,1.4780000000000002
2013-12-28,8.74
2013-12-29,8.264
2013-12-30,6.53
2013-12-31,7.962999999999999
2014-01-01,7.486000000000001
2014-01-02,4.768
2014-01-03,5.142
2014-01-04,4.12
2014-01-05,3.858
2014-01-06,6.2620000000000005
2014-01-07,6.29
2014-01-08,1.8940000000000001
2014-01-09,9.466000000000001
2014-01-10,6.435
2014-01-11,0.988
2014-01-12,5.845
2014-01-13,4.869
2014-01-14,1.55
2014-01-15,8.141
2014-01-16,4.251
2014-01-17,6.822
2014-01-18,3.4819999999999998
2014-01-19,7.023
2014-01-20,2.311
2014-01-21,3.023
2014-01-22,3.429
2014-01-23,1.2329999999999999
2014-01-24,5.4270000000000005
2014-01-25,7.327000000000001
2014-01-26,2.86
2014-01-27,1.112
2014-01-28,7.81
2014-01-29,5.354
2014-01-30,5.486000000000001
2014-01-31,4.162
2014-02-01,6.445
2014-02-02,1.558
2014-02-03,3.142
2014-02-04,2.783
2014-02-05,3.2439999999999998
2014-02-06,4.351
2014-02-07,2.6710000000000003
2014-02-08,3.008
2014-02-09,6.095
2014-02-10,1.32
2014-02-11,1.88
2014-02-12,1.153
2014-02-13,1.381
2014-02-14,10.705
2014-02-15,4.524
2014-02-16,4.437
2014-02-17,11.004000000000001
2014-02-18,6.901
2014-02-19,4.368
2014-02-20,4.2989999999999995
2014-02-21,6.734
2014-02-22,1.876
2014-02-23,7.407
2014-02-24,1.46
2014-02-25,5.569
2014-02-26,9.798
2014-02-27,1.767
2014-02-28,4.863
2014-03-01,3.2
2014-03-02,3.762
2014-03-03,3.6010000000000004
2014-03-04,1.005
2014-03-05,3.532
2014-03-06,3.185
2014-03-07,2.759
2014-03-08,3.341
2014-03-09,2.124
2014-03-10,2.286
2014-03-11,1.052
2014-03-12,1.403
2014-03-13,2.3080000000000003
2014-03-14,1.287
2014-03-15,2.38
2014-03-16,2.478
2014-03-17,2.622
2014-03-18,0.721
2014-03-19,3.093
2014-03-20,7.365
2014-03-21,3.908
2014-03-22,3.2710000000000004
2014-03-23,2.753
2014-03-24,6.029
2014-03-25,1.43
2014-03-26,2.798
2014-03-27,5.69
2014-03-28,2.707
2014-03-29,3.71
2014-03-30,4.465
2014-03-31,5.237
2014-04-01,5.935
2014-04-02,4.754
2014-04-03,1.774
2014-04-04,8.448
2014-04-05,2.383
2014-04-06,4.309
2014-04-07,1.527
2014-04-08,6.695
2014-04-09,2.627
2014-04-10,3.6660000000000004
2014-04-11,2.184
2014-04-12,6.4110000000000005
2014-04-13,2.135
2014-04-14,5.45
2014-04-15,2.928
2014-04-16,0.779
2014-04-17,5.332000000000001
2014-04-18,5.702000000000001
2014-04-19,2.272
2014-04-20,2.5180000000000002
2014-04-21,6.881
2014-04-22,7.1339999999999995
2014-04-23,3.7319999999999998
2014-04-24,10.865
2014-04-25,6.436
2014-04-26,3.9760000000000004
2014-04-27,0.828
2014-04-28,4.406000000000001
2014-04-29,4.52
2014-04-30,4.0680000000000005
2014-05-01,4.1530000000000005
2014-05-02,7.757999999999999
2014-05-03,6.19
2014-05-04,3.861
2014-05-05,4.353
2014-05-06,10.823
2014-05-07,4.433
2014-05-08,4.395
2014-05-09,5.945
2014-05-10,2.14
2014-05-11,6.154
2014-05-12,4.8
2014-05-13,4.816
2014-05-14,7.127000000000001
2014-05-15,2.049
2014-05-16,2.779
2014-05-17,2.208
2014-05-18,2.56
2014-05-19,1.105
2014-05-20,2.235
2014-05-21,1.7169999999999999
2014-05-22,6.3839999999999995
2014-05-23,5.46
2014-05-24,4.266
2014-05-25,7.223
2014-05-26,3.248
2014-05-27,7.672999999999999
2014-05-28,2.524
2014-05-29,4.992
2014-05-30,0.875
2014-05-31,4.622
2014-06-01,4.445
2014-06-02,1.861
2014-06-03,2.302
2014-06-04,4.8919999999999995
2014-06-05,3.4589999999999996
2014-06-06,7.614
2014-06-07,2.945
2014-06-08,1.037
2014-06-09,2.476
2014-06-10,7.827000000000001
2014-06-11,6.261
2014-06-12,4.738
2014-06-13,6.242000000000001
2014-06-14,39.748000000000005
2014-06-15,8.549
2014-06-16,43.617
2014-06-17,7.921
2014-06-18,13.63
2014-06-19,39.091
2014-06-20,30.926
2014-06-21,13.105
2014-06-22,30.449
2014-06-23,14.68
2014-06-24,27.73
2014-06-25,20.34
2014-06-26,9.316
2014-06-27,33.101
2014-06-28,31.535
2014-06-29,4.244
2014-06-30,31.429000000000002
2014-07-01,21.454
2014-07-02,4.946000000000001
2014-07-03,10.34
2014-07-04,36.485
2014-07-05,29.951999999999998
2014-07-06,16.238
2014-07-07,18.372
2014-07-08,60.199
2014-07-09,0.623
2014-07-10,5.566
2014-07-11,0.618
2014-07-12,3.005
2014-07-13,6.678
2014-07-14,31.930999999999997
2014-07-15,9.982000000000001
2014-07-16,20.187
2014-07-17,4.103
2014-07-18,34.643
2014-07-19,16.035999999999998
2014-07-20,13.605
2014-07-21,27.261
2014-07-22,15.175999999999998
2014-07-23,16.583
2014-07-24,39.258
2014-07-25,17.456
2014-07-26,36.551
2014-07-27,34.009
2014-07-28,24.451999999999998
2014-07-29,22.379
2014-07-30,12.481
2014-07-31,23.218000000000004
2014-08-01,40.83
2014-08-02,23.323
2014-08-03,28.505
2014-08-04,16.619
2014-08-05,9.635
2014-08-06,23.624000000000002
2014-08-07,22.364
2014-08-08,38.111999999999995
2014-08-09,11.424000000000001
2014-08-10,16.223
2014-08-11,22.453000000000003
2014-08-12,9.672
2014-08-13,4.124
2014-08-14,13.425
2014-08-15,35.461999999999996
2014-08-16,35.291
2014-08-17,37.245
2014-08-18,39.959
2014-08-19,13.209000000000001
2014-08-20,9.437999999999999
2014-08-21,16.267
2014-08-22,13.716
2014-08-23,14.305
2014-08-24,9.119
2014-08-25,43.1
2014-08-26,25.419
2014-08-27,16.105
2014-08-28,12.555
2014-08-29,11.512
2014-08-30,41.103
2014-08-31,34.055
2014-09-01,3.43
2014-09-02,41.231
2014-09-03,8.132
2014-09-04,66.78699999999999
2014-09-05,29.191999999999997
2014-09-06,19.854
2014-09-07,26.093000000000004
2014-09-08,22.144000000000002
2014-09-09,2.025
2014-09-10,7.539
2014-09-11,19.995
2014-09-12,9.97
2014-09-13,15.08
2014-09-14,15.174000000000001
2014-09-15,6.555
2014-09-16,11.002
2014-09-17,18.305
2014-09-18,15.092
2014-09-19,2.938
2014-09-20,21.759
2014-09-21,16.407
2014-09-22,15.18
2014-09-23,15.374
2014-09-24,32.681999999999995
2014-09-25,16.344
2014-09-26,19.160999999999998
2014-09-27,13.197000000000001
2014-09-28,18.59
2014-09-29,27.959
2014-09-30,29.921
2014-10-01,4.471
2014-10-02,9.206
2014-10-03,18.059
2014-10-04,7.766
2014-10-05,8.693
2014-10-06,14.652000000000001
2014-10-07,9.419
2014-10-08,11.262
2014-10-09,24.29
2014-10-10,17.243
2014-10-11,19.656
2014-10-12,11.947000000000001
2014-10-13,22.958000000000002
2014-10-14,15.255
2014-10-15,10.364
2014-10-16,10.649000000000001
2014-10-17,16.994
2014-10-18,4.433
2014-10-19,14.904000000000002
2014-10-20,57.71
2014-10-21,8.883
2014-10-22,8.855
2014-10-23,17.903
2014-10-24,6.678
2014-10-25,11.341
2014-10-26,37.695
2014-10-27,38.025
2014-10-28,28.82
2014-10-29,21.608
2014-10-30,56.21
2014-10-31,26.081
2014-11-01,20.029
2014-11-02,38.461999999999996
2014-11-03,46.318999999999996
2014-11-04,25.066999999999997
2014-11-05,36.578
2014-11-06,23.834
2014-11-07,18.444000000000003
2014-11-08,11.866
2014-11-09,21.271
2014-11-10,12.365
2014-11-11,12.729000000000001
2014-11-12,23.72
2014-11-13,20.245
2014-11-14,19.566
2014-11-15,38.571999999999996
2014-11-16,11.857999999999999
2014-11-17,44.976000000000006
2014-11-18,28.526999999999997
2014-11-19,30.055999999999997
2014-11-20,9.911
2014-11-21,15.960999999999999
2014-11-22,14.469000000000001
2014-11-23,12.918
2014-11-24,36.396
2014-11-25,7.852
2014-11-26,23.096
2014-11-27,13.96
2014-11-28,24.94
2014-11-29,13.107000000000001
2014-11-30,37.99
2014-12-01,3.99
2014-12-02,30.899
2014-12-03,37.524
2014-12-04,5.787999999999999
2014-12-05,13.147
2014-12-06,28.686
2014-12-07,29.328000000000003
2014-12-08,57.2
2014-12-09,15.072000000000001
2014-12-10,0.512
2014-12-11,29.184
2014-12-12,13.556
2014-12-13,39.726
2014-12-14,15.638
2014-12-15,8.336
2014-12-16,23.355999999999998
2014-12-17,20.218
2014-12-18,30.586
2014-12-19,3.714
2014-12-20,37.152
2014-12-21,16.426
2014-12-22,23.804000000000002
2014-12-23,3.877
2014-12-24,32.907
2014-12-25,36.749
2014-12-26,35.760999999999996
2014-12-27,3.79
2014-12-28,19.974
2014-12-29,17.284000000000002
2014-12-30,30.487
2014-12-31,29.596999999999998
2015-01-01,16.436
2015-01-02,29.781999999999996
2015-01-03,32.741
2015-01-04,26.526
2015-01-05,19.143
2015-01-06,36.929
2015-01-07,20.349
2015-01-08,15.517000000000001
2015-01-09,31.23
2015-01-10,27.926
2015-01-11,16.621
2015-01-12,18.636
2015-01-13,18.846
2015-01-14,7.831
2015-01-15,32.069
2015-01-16,35.454
2015-01-17,11.2
2015-01-18,18.500999999999998
2015-01-19,13.812999999999999
2015-01-20,19.102999999999998
2015-01-21,3.611
2015-01-22,30.621
2015-01-23,19.445999999999998
2015-01-24,10.969000000000001
2015-01-25,36.205999999999996
2015-01-26,32.018
2015-01-27,18.703
2015-01-28,22.264
2015-01-29,4.959
2015-01-30,16.680999999999997
2015-01-31,15.571
2015-02-01,35.613
2015-02-02,13.149000000000001
2015-02-03,41.543
2015-02-04,14.527999999999999
2015-02-05,19.773
2015-02-06,32.84
2015-02-07,13.124
2015-02-08,15.677999999999999
2015-02-09,34.559
2015-02-10,28.848000000000003
2015-02-11,7.93
2015-02-12,12.595999999999998
2015-02-13,5.46
2015-02-14,18.159000000000002
2015-02-15,15.068
2015-02-16,4.114
2015-02-17,14.485999999999999
2015-02-18,20.829
2015-02-19,9.635
2015-02-20,10.569
2015-02-21,38.52
2015-02-22,12.469000000000001
2015-02-23,35.573
2015-02-24,7.3870000000000005
2015-02-25,35.99
2015-02-26,10.015
2015-02-27,38.297
2015-02-28,62.431999999999995
2015-03-01,8.024
2015-03-02,35.325
2015-03-03,34.79
2015-03-04,14.754000000000001
2015-03-05,8.875
2015-03-06,33.957
2015-03-07,23.074
2015-03-08,6.401
2015-03-09,16.033
2015-03-10,10.950999999999999
2015-03-11,7.539
2015-03-12,21.0
2015-03-13,7.782
2015-03-14,10.793
2015-03-15,19.668
2015-03-16,7.269
2015-03-17,23.065
2015-03-18,35.626999999999995
2015-03-19,11.727
2015-03-20,35.259
2015-03-21,10.307
2015-03-22,16.547
2015-03-23,12.224
2015-03-24,19.903
2015-03-25,4.882
2015-03-26,8.675
2015-03-27,32.658
2015-03-28,25.123
2015-03-29,37.645
2015-03-30,33.556
2015-03-31,5.005
2015-04-01,48.683
2015-04-02,6.41
2015-04-03,7.3229999999999995
2015-04-04,15.823
2015-04-05,17.744
2015-04-06,3.154
2015-04-07,30.712
2015-04-08,2.041
2015-04-09,24.003
2015-04-10,29.503
2015-04-11,11.379000000000001
2015-04-12,24.131
2015-04-13,2.416
2015-04-14,32.132
2015-04-15,22.753
2015-04-16,27.618000000000002
2015-04-17,131.88299999999998
2015-04-18,20.43
2015-04-19,53.541000000000004
2015-04-20,5.7860000000000005
2015-04-21,50.181000000000004
2015-04-22,39.827
2015-04-23,21.0
2015-04-24,56.508
2015-04-25,29.633000000000003
2015-04-26,15.247
2015-04-27,48.113
2015-04-28,28.941999999999997
2015-04-29,58.618
2015-04-30,41.396
2015-05-01,38.222
2015-05-02,27.043000000000003
2015-05-03,18.92
2015-05-04,15.931
2015-05-05,23.541
2015-05-06,13.142000000000001
2015-05-07,44.716
2015-05-08,24.679000000000002
2015-05-09,32.193000000000005
2015-05-10,15.762
2015-05-11,31.590999999999998
2015-05-12,23.272
2015-05-13,36.291
2015-05-14,40.448
2015-05-15,31.441
2015-05-16,18.48
2015-05-17,25.851999999999997
2015-05-18,54.089
2015-05-19,26.901999999999997
2015-05-20,21.351
2015-05-21,16.901
2015-05-22,13.517999999999999
2015-05-23,23.968000000000004
2015-05-24,50.065
2015-05-25,27.885
2015-05-26,6.337000000000001
2015-05-27,55.236999999999995
2015-05-28,6.428
2015-05-29,45.534
2015-05-30,34.977
2015-05-31,11.25
2015-06-01,30.189
2015-06-02,8.636000000000001
2015-06-03,31.875
2015-06-04,10.712
2015-06-05,8.796
2015-06-06,27.603
2015-06-07,11.120999999999999
2015-06-08,15.984000000000002
2015-06-09,3.26
2015-06-10,25.803
2015-06-11,11.231
2015-06-12,34.421
2015-06-13,30.884
2015-06-14,13.225
2015-06-15,54.906000000000006
2015-06-16,21.805999999999997
2015-06-17,35.553000000000004
2015-06-18,13.071
2015-06-19,18.795
2015-06-20,14.622
2015-06-21,32.751
2015-06-22,25.037
2015-06-23,14.977
2015-06-24,20.854
2015-06-25,23.654
2015-06-26,26.588
2015-06-27,5.119
2015-06-28,63.888000000000005
2015-06-29,41.833999999999996
2015-06-30,20.85
2015-07-01,20.035999999999998
2015-07-02,37.053000000000004
2015-07-03,80.816
2015-07-04,17.535
2015-07-05,28.933000000000003
2015-07-06,54.409
2015-07-07,19.633
2015-07-08,20.686
2015-07-09,22.250999999999998
2015-07-10,0.563
2015-07-11,36.427
2015-07-12,41.73
2015-07-13,1.305
2015-07-14,28.168000000000003
2015-07-15,16.132
2015-07-16,19.57
2015-07-17,18.48
2015-07-18,43.68899999999999
2015-07-19,16.660999999999998
2015-07-20,32.657
2015-07-21,14.307
2015-07-22,47.202
2015-07-23,36.145
2015-07-24,27.246
2015-07-25,38.991
2015-07-26,42.993
2015-07-27,37.213
2015-07-28,17.293
2015-07-29,14.664000000000001
2015-07-30,24.816
2015-07-31,27.825
2015-08-01,4.538
2015-08-02,8.525
2015-08-03,16.471
2015-08-04,24.561
2015-08-06,31.814
2015-08-07,15.253
2015-08-08,33.536
2015-08-09,37.549
2015-08-10,17.044
2015-08-11,19.88
2015-08-12,34.024
2015-08-13,19.039
2015-08-14,23.226
2015-08-15,27.3
2015-08-16,16.519000000000002
2015-08-17,19.352
2015-08-18,13.442
2015-08-19,43.768
2015-08-20,49.563
2015-08-21,52.59
2015-08-22,9.901
2015-08-23,21.191
2015-08-24,134.308
2015-08-25,18.704
2015-08-26,26.138
2015-08-27,25.318
2015-08-28,46.272
2015-08-29,21.6
2015-08-30,21.326
2015-08-31,14.02
2015-09-01,15.860999999999999
2015-09-02,34.644
2015-09-03,99.766
2015-09-04,12.495999999999999
2015-09-05,13.437999999999999
2015-09-06,16.018
2015-09-07,10.488
2015-09-08,20.973000000000003
2015-09-09,14.538
2015-09-10,12.812000000000001
2015-09-11,41.735
2015-09-12,38.118
2015-09-13,14.783
2015-09-14,4.323
2015-09-15,50.11600000000001
2015-09-16,30.116999999999997
2015-09-17,20.643
2015-09-18,9.914
2015-09-19,20.653000000000002
2015-09-20,13.491
2015-09-21,4.396
2015-09-22,13.135
2015-09-23,20.487
2015-09-24,25.428
2015-09-25,3.6630000000000003
2015-09-26,10.258
2015-09-27,7.797999999999999
2015-09-28,18.866
2015-09-29,45.173
2015-09-30,10.83
2015-10-01,43.297
2015-10-02,10.064
2015-10-03,9.779
2015-10-04,23.361
2015-10-05,18.389
2015-10-06,13.745999999999999
2015-10-07,11.912
2015-10-08,42.056000000000004
2015-10-09,2.235
2015-10-10,3.3789999999999996
2015-10-11,9.476
2015-10-12,2.8710000000000004
2015-10-13,39.268
2015-10-14,1.751
2015-10-15,14.829
2015-10-16,2.72
2015-10-17,6.422000000000001
2015-10-18,0.818
2015-10-19,26.064
2015-10-20,10.765999999999998
2015-10-21,8.934
2015-10-22,6.1610000000000005
2015-10-23,0.20600000000000002
2015-10-24,3.556
2015-10-25,2.544
2015-10-26,13.265999999999998
2015-10-27,25.245
2015-10-28,70.414
2015-10-29,10.355
2015-10-30,0.546
2015-10-31,9.152000000000001
2015-11-01,4.151
2015-11-02,13.242
2015-11-03,4.348
2015-11-04,32.869
2015-11-05,7.079
2015-11-06,8.374
2015-11-07,5.3420000000000005
2015-11-08,4.048
2015-11-09,10.333
2015-11-10,12.318
2015-11-11,7.38
2015-11-12,3.299
2015-11-13,2.0140000000000002
2015-11-14,9.271
2015-11-15,21.737
2015-11-16,7.534
2015-11-17,1.004
2015-11-18,5.229
2015-11-19,10.673
2015-11-20,11.135
2015-11-21,67.479
2015-11-22,58.343
2015-11-23,15.655999999999999
2015-11-24,18.205
2015-11-25,56.281000000000006
2015-11-26,33.109
2015-11-27,14.468
2015-11-28,26.908
2015-11-29,16.714000000000002
2015-11-30,35.016
2015-12-01,37.556
2015-12-02,34.626999999999995
2015-12-03,12.665
2015-12-04,18.83
2015-12-05,16.723
2015-12-06,31.136999999999997
2015-12-07,22.886
2015-12-08,16.667
2015-12-09,9.308
2015-12-10,0.375
2015-12-11,44.16
2015-12-12,16.986
2015-12-13,141.118
2015-12-14,13.594000000000001
2015-12-15,14.370999999999999
2015-12-16,17.46
2015-12-17,27.537
2015-12-18,33.139
2015-12-19,40.299
2015-12-20,74.475
2015-12-21,15.857000000000001
2015-12-22,23.469
2015-12-23,1.083
2015-12-24,16.167
2015-12-25,70.502
2015-12-27,34.411
2015-12-29,34.717
2016-01-03,2.3080000000000003
2016-01-04,14.339
2016-01-05,26.713
2016-01-07,10.977
2016-01-09,20.839000000000002
2016-01-10,26.104
2016-01-11,20.349
2016-01-13,2.9
2016-01-16,10.186
2016-01-17,45.107
2016-01-18,5.49
2016-01-21,0.821
2016-01-22,37.314
2016-01-23,9.833
2016-01-26,6.142
2016-01-30,0.39
2016-02-02,568.988
2016-02-03,10.874
2016-02-05,166.655
2016-02-06,50.409
2016-02-07,29.304000000000002
2016-02-09,8.962
2016-02-11,54.297
2016-02-12,50.896
2016-02-13,53.905
2016-02-14,6.704
2016-02-16,39.917
2016-02-17,55.727
2016-02-19,82.947
2016-02-20,3.4330000000000003
2016-02-23,145.05100000000002
2016-02-24,5.269
2016-02-25,66.03399999999999
2016-02-26,14.034
2016-02-28,2.019
2016-03-01,4.069
2016-03-03,1.382
2016-03-04,12.203
2016-03-05,0.603
2016-03-07,183.338
2016-03-08,0.685
2016-03-09,6.831
2016-03-10,64.324
2016-03-11,16.467
2016-03-13,0.091
2016-03-14,2.094
2016-03-18,9.521
2016-03-19,22.021
2016-03-21,5.506
2016-03-22,1.044
2016-03-23,30.326999999999998
2016-03-24,7.175
2016-03-25,10.634
2016-03-26,10.479000000000001
2016-03-27,37.048
2016-03-28,85.84100000000001
2016-03-29,2.697
2016-03-30,11.113
2016-03-31,2.251
2016-04-02,5.636
2016-04-03,2.38
2016-04-04,4.9510000000000005
2016-04-05,16.535
2016-04-07,15.732000000000001
2016-04-08,5.186
2016-04-09,69.113
